"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25"
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"5,878016",56.82469,693.8,-7.25,0,"5,788287167",336.6333,7.678333,"Brand",24,5.878016,51.0364,357.1667,-14.92833
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"7,896523",56.69604,683.6,-6.16,0,"5,979677167",339.4333,6.708333,"Brand",24,7.896523,50.71636,344.1667,-12.86833
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"10,608184",56.56159,673.1,-5.26,0,"6,091861833",338.65,5.853333,"Brand",24,10.60818,50.46973,334.45,-11.11333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"14,251027",56.4747,666.4,-4.62,0,"6,239883",340.9167,4.935,"Brand",24,14.25103,50.23482,325.4833,-9.555
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"19,14482",56.37639,658.9,-4.02,0,"6,356923",341.4167,4.118333,"Brand",24,19.14482,50.01947,317.4833,-8.138333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"25,719138",56.30225,653.3,-3.49,0,"6,448913333",341.85,3.398333,"Brand",24,25.71914,49.85334,311.45,-6.888333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"34,551073",56.22345,647.4,-3.09,0,"6,503831833",340.7333,2.735,"Brand",24,34.55107,49.71962,306.6667,-5.825
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"46,415888",56.15881,642.6,-2.75,0,"6,550512",339.85,2.151667,"Brand",24,46.41589,49.6083,302.75,-4.901667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"62,355073",56.10458,638.6,-2.44,0,"6,595118833",339.2833,1.673333,"Brand",24,62.35507,49.50946,299.3167,-4.113333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"83,767764",56.05137,634.7,-2.14,0,"6,613279667",337.85,1.318333,"Brand",24,83.76776,49.43809,296.85,-3.458333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"112,533558",55.99646,630.7,-1.91,0,"6,6186635",335.9,0.9666667,"Brand",24,112.5336,49.37779,294.8,-2.876667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"151,177507",55.95089,627.4,-1.73,0,"6,630020833",334.5333,0.7,"Brand",24,151.1775,49.32087,292.8667,-2.43
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"203,091762",55.91065,624.5,-1.55,0,"6,626284",332.8667,0.4716667,"Brand",24,203.0918,49.28437,291.6333,-2.021667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"272,833338",55.87162,621.7,-1.36,0,"6,625493333",331.35,0.37,"Brand",24,272.8333,49.24612,290.35,-1.73
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"366,524124",55.84503,619.8,-1.2,0,"6,628533667",330.4333,0.2383333,"Brand",24,366.5241,49.2165,289.3667,-1.438333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"492,388263",55.80993,617.3,-1.05,0,"6,6210485",328.85,0.1616667,"Brand",24,492.3883,49.18888,288.45,-1.211667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"661,474064",55.7902,615.9,-0.95,0,"6,624954667",328.2333,0.06,"Brand",24,661.4741,49.16525,287.6667,-1.01
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"888,623816",55.77185,614.6,-0.85,0,"6,621236333",327.4167,0.01833333,"Brand",24,888.6238,49.15061,287.1833,-0.8683333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"1193,776642",55.75063,613.1,-0.75,0,"6,617333167",326.4833,-0.008333333,"Brand",24,1193.777,49.13329,286.6167,-0.7416667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"1603,718744",55.73077,611.7,-0.68,0,"6,609661833",325.4833,-0.05333333,"Brand",24,1603.719,49.12111,286.2167,-0.6266667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"2154,43469",55.71798,610.8,-0.57,0,"6,611538",325.0667,-0.03,"Brand",24,2154.435,49.10644,285.7333,-0.54
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"2894,266125",55.7066,610,-0.62,0,"6,605578667",324.4333,-0.145,"Brand",24,2894.266,49.10102,285.5667,-0.475
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"3888,15518",55.69377,609.1,-0.5,0,"6,6045445",323.9167,-0.1316667,"Brand",24,3888.155,49.08923,285.1833,-0.3683333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"5223,345074",55.6795,608.1,-0.51,0,"6,601291167",323.2833,-0.2,"Brand",24,5223.345,49.07821,284.8167,-0.31
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"7017,038287",55.67236,607.6,-0.4,0,"6,598798333",322.9333,-0.09333333,"Brand",24,7017.038,49.07356,284.6667,-0.3066667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"9426,684551",55.64945,606,-0.4,0,"6,577299167",321.3833,-0.1766667,"Brand",24,9426.685,49.07215,284.6167,-0.2233333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"12663,80174",55.66091,606.8,-0.52,0,"6,604747167",322.7,-0.3,"Brand",24,12663.8,49.05616,284.1,-0.22
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"17012,5428",55.64372,605.6,-0.47,0,"6,581126167",321.2833,-0.2666667,"Brand",24,17012.54,49.06259,284.3167,-0.2033333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"22854,63864",55.63941,605.3,-0.44,0,"6,588951667",321.3833,-0.2933333,"Brand",24,22854.64,49.05046,283.9167,-0.1466667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"30702,9063",55.62505,604.3,-0.58,0,"6,578920333",320.5167,-0.4033333,"Brand",24,30702.91,49.04613,283.7833,-0.1766667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"41246,26383",55.61067,603.3,-0.55,0,"6,556116333",319.25,-0.4433333,"Brand",24,41246.26,49.05455,284.05,-0.1066667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"55410,2033",55.59914,602.5,-0.61,0,"6,557209167",318.85,-0.4883333,"Brand",24,55410.2,49.04193,283.65,-0.1216667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"74438,03013",55.58038,601.2,-0.81,0,"6,534935667",317.4333,-0.7066667,"Brand",24,74438.03,49.04544,283.7667,-0.1033333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","3_post",4,"100000",55.57749,601,-0.98,0,"6,537150167",317.4,-0.8466667,"Brand",24,1e+05,49.04034,283.6,-0.1333333
0,"0","0","10","0","0","0","0","0","0",0,"0",0,0,0,0,"0",0,0,"0",0,0,0,0,0
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"1",55.23856,578,-31.21,0,"0,551762333",33.91667,2.856667,"Brand",24,1,54.68679,544.0833,-34.06667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"1,343399",54.48879,530.2,-28.11,0,"0,740941167",41.75,2.515,"Brand",24,1.343399,53.74785,488.45,-30.625
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"1,804722",53.73808,486.3,-25.55,0,"0,7307935",37.75,1.303333,"Brand",24,1.804722,53.00729,448.55,-26.85333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"2,424462",53.04299,448.9,-22.24,0,"0,675455667",32.43333,1.166667,"Brand",24,2.424462,52.36754,416.4667,-23.40667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"3,257021",52.59227,426.2,-19.75,0,"0,735967167",33.5,0.4083333,"Brand",24,3.257021,51.8563,392.7,-20.15833
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"4,375479",52.09316,402.4,-17.56,0,"0,643349",27.78333,-0.135,"Brand",24,4.375479,51.44981,374.6167,-17.425
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"5,878016",51.68662,384,-15.19,0,"0,650225167",26.83333,-0.2616667,"Brand",24,5.878016,51.0364,357.1667,-14.92833
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"7,896523",51.29332,367,-13.13,0,"0,576957167",22.83333,-0.2616667,"Brand",24,7.896523,50.71636,344.1667,-12.86833
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"10,608184",51.06066,357.3,-11.16,0,"0,590929833",22.85,-0.04666667,"Brand",24,10.60818,50.46973,334.45,-11.11333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"14,251027",50.8166,347.4,-9.59,0,"0,581779",21.91667,-0.035,"Brand",24,14.25103,50.23482,325.4833,-9.555
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"19,14482",50.55517,337.1,-8.11,0,"0,535708",19.61667,0.02833333,"Brand",24,19.14482,50.01947,317.4833,-8.138333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"25,719138",50.40443,331.3,-6.96,0,"0,551089333",19.85,-0.07166667,"Brand",24,25.71914,49.85334,311.45,-6.888333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"34,551073",50.275,326.4,-5.77,0,"0,555380833",19.73333,0.055,"Brand",24,34.55107,49.71962,306.6667,-5.825
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"46,415888",50.15172,321.8,-4.91,0,"0,543419",19.05,-0.008333333,"Brand",24,46.41589,49.6083,302.75,-4.901667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"62,355073",50.06219,318.5,-4.03,0,"0,552729833",19.18333,0.08333333,"Brand",24,62.35507,49.50946,299.3167,-4.113333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"83,767764",49.99374,316,-3.4,0,"0,555651667",19.15,0.05833333,"Brand",24,83.76776,49.43809,296.85,-3.458333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"112,533558",49.92198,313.4,-2.86,0,"0,5441865",18.6,0.01666667,"Brand",24,112.5336,49.37779,294.8,-2.876667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"151,177507",49.87752,311.8,-2.48,0,"0,556652833",18.93333,-0.05,"Brand",24,151.1775,49.32087,292.8667,-2.43
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"203,091762",49.83284,310.2,-2.06,0,"0,548471",18.56667,-0.03833333,"Brand",24,203.0918,49.28437,291.6333,-2.021667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"272,833338",49.79355,308.8,-1.76,0,"0,547422333",18.45,-0.03,"Brand",24,272.8333,49.24612,290.35,-1.73
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"366,524124",49.75973,307.6,-1.51,0,"0,543229667",18.23333,-0.07166667,"Brand",24,366.5241,49.2165,289.3667,-1.438333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"492,388263",49.73428,306.7,-1.28,0,"0,5453985",18.25,-0.06833333,"Brand",24,492.3883,49.18888,288.45,-1.211667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"661,474064",49.70591,305.7,-1.1,0,"0,540659667",18.03333,-0.09,"Brand",24,661.4741,49.16525,287.6667,-1.01
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"888,623816",49.68884,305.1,-0.92,0,"0,538229333",17.91667,-0.05166667,"Brand",24,888.6238,49.15061,287.1833,-0.8683333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"1193,776642",49.66889,304.4,-0.79,0,"0,535600167",17.78333,-0.04833333,"Brand",24,1193.777,49.13329,286.6167,-0.7416667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"1603,718744",49.65176,303.8,-0.66,0,"0,530646833",17.58333,-0.03333333,"Brand",24,1603.719,49.12111,286.2167,-0.6266667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"2154,43469",49.64031,303.4,-0.53,0,"0,533869",17.66667,0.01,"Brand",24,2154.435,49.10644,285.7333,-0.54
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"2894,266125",49.62885,303,-0.52,0,"0,527834667",17.43333,-0.045,"Brand",24,2894.266,49.10102,285.5667,-0.475
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"3888,15518",49.62312,302.8,-0.4,0,"0,5338895",17.61667,-0.03166667,"Brand",24,3888.155,49.08923,285.1833,-0.3683333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"5223,345074",49.60876,302.3,-0.37,0,"0,530554167",17.48333,-0.06,"Brand",24,5223.345,49.07821,284.8167,-0.31
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"7017,038287",49.60589,302.2,-0.31,0,"0,532332333",17.53333,-0.003333333,"Brand",24,7017.038,49.07356,284.6667,-0.3066667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"9426,684551",49.60014,302,-0.29,0,"0,527986167",17.38333,-0.06666667,"Brand",24,9426.685,49.07215,284.6167,-0.2233333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"12663,80174",49.59439,301.8,-0.25,0,"0,538221167",17.7,-0.03,"Brand",24,12663.8,49.05616,284.1,-0.22
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"17012,5428",49.58863,301.6,-0.22,0,"0,526036167",17.28333,-0.01666667,"Brand",24,17012.54,49.06259,284.3167,-0.2033333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"22854,63864",49.59151,301.7,-0.25,0,"0,541044667",17.78333,-0.1033333,"Brand",24,22854.64,49.05046,283.9167,-0.1466667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"30702,9063",49.57422,301.1,-0.17,0,"0,528083333",17.31667,0.006666667,"Brand",24,30702.91,49.04613,283.7833,-0.1766667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"41246,26383",49.57998,301.3,-0.17,0,"0,525432333",17.25,-0.06333333,"Brand",24,41246.26,49.05455,284.05,-0.1066667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"55410,2033",49.57133,301,-0.21,0,"0,529398167",17.35,-0.08833333,"Brand",24,55410.2,49.04193,283.65,-0.1216667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"74438,03013",49.57422,301.1,-0.15,0,"0,528771667",17.33333,-0.04666667,"Brand",24,74438.03,49.04544,283.7667,-0.1033333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",1,"100000",49.57422,301.1,-0.18,0,"0,533876167",17.5,-0.04666667,"Brand",24,1e+05,49.04034,283.6,-0.1333333
0,"0","0","10","0","0","0","0","0","0",0,"0",0,0,0,0,"0",0,0,"0",0,0,0,0,0
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"1",55.95089,627.4,-32.97,0,"1,264095333",83.31667,1.096667,"Brand",24,1,54.68679,544.0833,-34.06667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"1,343399",55.09155,568.3,-29.07,0,"1,343700167",79.85,1.555,"Brand",24,1.343399,53.74785,488.45,-30.625
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"1,804722",54.42797,526.5,-25.77,0,"1,4206765",77.95,1.083333,"Brand",24,1.804722,53.00729,448.55,-26.85333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"2,424462",53.74344,486.6,-23.3,0,"1,375905667",70.13333,0.1066667,"Brand",24,2.424462,52.36754,416.4667,-23.40667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"3,257021",53.18691,456.4,-19.85,0,"1,330611167",63.7,0.3083333,"Brand",24,3.257021,51.8563,392.7,-20.15833
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"4,375479",52.7538,434.2,-17.54,0,"1,303986",59.58333,-0.115,"Brand",24,4.375479,51.44981,374.6167,-17.425
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"5,878016",52.3211,413.1,-15.25,0,"1,284705167",55.93333,-0.3216667,"Brand",24,5.878016,51.0364,357.1667,-14.92833
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"7,896523",51.98018,397.2,-13.61,0,"1,263821167",53.03333,-0.7416667,"Brand",24,7.896523,50.71636,344.1667,-12.86833
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"10,608184",51.63672,381.8,-11.53,0,"1,166987833",47.35,-0.4166667,"Brand",24,10.60818,50.46973,334.45,-11.11333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"14,251027",51.3828,370.8,-10.04,0,"1,147978",45.31667,-0.485,"Brand",24,14.25103,50.23482,325.4833,-9.555
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"19,14482",51.15976,361.4,-9.04,0,"1,140296",43.91667,-0.9016667,"Brand",24,19.14482,50.01947,317.4833,-8.138333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"25,719138",50.98497,354.2,-7.64,0,"1,131631333",42.75,-0.7516667,"Brand",24,25.71914,49.85334,311.45,-6.888333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"34,551073",50.80659,347,-6.61,0,"1,086966833",40.33333,-0.785,"Brand",24,34.55107,49.71962,306.6667,-5.825
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"46,415888",50.68306,342.1,-5.85,0,"1,074759",39.35,-0.9483333,"Brand",24,46.41589,49.6083,302.75,-4.901667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"62,355073",50.54744,336.8,-5.21,0,"1,037982833",37.48333,-1.096667,"Brand",24,62.35507,49.50946,299.3167,-4.113333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"83,767764",50.44106,332.7,-4.51,0,"1,002965667",35.85,-1.051667,"Brand",24,83.76776,49.43809,296.85,-3.458333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"112,533558",50.27234,326.3,-4.08,0,"0,8945475",31.5,-1.203333,"Brand",24,112.5336,49.37779,294.8,-2.876667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"151,177507",50.18943,323.2,-3.59,0,"0,868557833",30.33333,-1.16,"Brand",24,151.1775,49.32087,292.8667,-2.43
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"203,091762",50.09757,319.8,-3.11,0,"0,813204",28.16667,-1.088333,"Brand",24,203.0918,49.28437,291.6333,-2.021667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"272,833338",50.02119,317,-2.78,0,"0,775061333",26.65,-1.05,"Brand",24,272.8333,49.24612,290.35,-1.73
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"366,524124",49.96897,315.1,-2.44,0,"0,752470667",25.73333,-1.001667,"Brand",24,366.5241,49.2165,289.3667,-1.438333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"492,388263",49.91089,313,-2.11,0,"0,7220095",24.55,-0.8983333,"Brand",24,492.3883,49.18888,288.45,-1.211667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"661,474064",49.86079,311.2,-1.85,0,"0,695542667",23.53333,-0.84,"Brand",24,661.4741,49.16525,287.6667,-1.01
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"888,623816",49.82163,309.8,-1.59,0,"0,671013333",22.61667,-0.7216667,"Brand",24,888.6238,49.15061,287.1833,-0.8683333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"1193,776642",49.78792,308.6,-1.35,0,"0,654625167",21.98333,-0.6083333,"Brand",24,1193.777,49.13329,286.6167,-0.7416667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"1603,718744",49.75973,307.6,-1.16,0,"0,638618833",21.38333,-0.5333333,"Brand",24,1603.719,49.12111,286.2167,-0.6266667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"2154,43469",49.73428,306.7,-0.98,0,"0,627833",20.96667,-0.44,"Brand",24,2154.435,49.10644,285.7333,-0.54
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"2894,266125",49.71727,306.1,-0.88,0,"0,616248667",20.53333,-0.405,"Brand",24,2894.266,49.10102,285.5667,-0.475
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"3888,15518",49.70022,305.5,-0.74,0,"0,6109965",20.31667,-0.3716667,"Brand",24,3888.155,49.08923,285.1833,-0.3683333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"5223,345074",49.686,305,-0.62,0,"0,607788167",20.18333,-0.31,"Brand",24,5223.345,49.07821,284.8167,-0.31
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"7017,038287",49.66318,304.2,-0.57,0,"0,589627333",19.53333,-0.2633333,"Brand",24,7017.038,49.07356,284.6667,-0.3066667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"9426,684551",49.65461,303.9,-0.56,0,"0,582461167",19.28333,-0.3366667,"Brand",24,9426.685,49.07215,284.6167,-0.2233333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"12663,80174",49.6489,303.7,-0.49,0,"0,592732167",19.6,-0.27,"Brand",24,12663.8,49.05616,284.1,-0.22
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"17012,5428",49.63745,303.3,-0.5,0,"0,574857167",18.98333,-0.2966667,"Brand",24,17012.54,49.06259,284.3167,-0.2033333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"22854,63864",49.62885,303,-0.44,0,"0,578391667",19.08333,-0.2933333,"Brand",24,22854.64,49.05046,283.9167,-0.1466667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"30702,9063",49.62025,302.7,-0.4,0,"0,574116333",18.91667,-0.2233333,"Brand",24,30702.91,49.04613,283.7833,-0.1766667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"41246,26383",49.61738,302.6,-0.44,0,"0,562827333",18.55,-0.3333333,"Brand",24,41246.26,49.05455,284.05,-0.1066667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"55410,2033",49.60589,302.2,-0.47,0,"0,563957167",18.55,-0.3483333,"Brand",24,55410.2,49.04193,283.65,-0.1216667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"74438,03013",49.60301,302.1,-0.55,0,"0,557571667",18.33333,-0.4466667,"Brand",24,74438.03,49.04544,283.7667,-0.1033333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",2,"100000",49.60014,302,-0.58,0,"0,559800167",18.4,-0.4466667,"Brand",24,1e+05,49.04034,283.6,-0.1333333
0,"0","0","10","0","0","0","0","0","0",0,"0",0,0,0,0,"0",0,0,"0",0,0,0,0,0
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",3,"1",54.86235,553.5,-32.43,0,"0,175558333",9.416667,1.636667,"Brand",24,1,54.68679,544.0833,-34.06667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",3,"1,343399",53.97419,499.7,-28.42,0,"0,226334167",11.25,2.205,"Brand",24,1.343399,53.74785,488.45,-30.625
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",3,"1,804722",53.31912,463.4,-24.53,0,"0,3118295",14.85,2.323333,"Brand",24,1.804722,53.00729,448.55,-26.85333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",3,"2,424462",52.78375,435.7,-21.88,0,"0,416214667",19.23333,1.526667,"Brand",24,2.424462,52.36754,416.4667,-23.40667
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",3,"3,257021",52.19829,407.3,-18.75,0,"0,341986167",14.6,1.408333,"Brand",24,3.257021,51.8563,392.7,-20.15833
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",3,"4,375479",51.81015,389.5,-16.26,0,"0,360339",14.88333,1.165,"Brand",24,4.375479,51.44981,374.6167,-17.425
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",3,"5,878016",51.42952,372.8,-14.12,0,"0,393119167",15.63333,0.8083333,"Brand",24,5.878016,51.0364,357.1667,-14.92833
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",3,"7,896523",51.16457,361.6,-12.4,0,"0,448204167",17.43333,0.4683333,"Brand",24,7.896523,50.71636,344.1667,-12.86833
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",3,"10,608184",50.82909,347.9,-10.88,0,"0,359358833",13.45,0.2333333,"Brand",24,10.60818,50.46973,334.45,-11.11333
140121,"15015","TIN","10","L","Kat_1","1_30min","1_20ul","1_Becher","7_post",3,"14,251027",50.5963,338.7,-9.55,0,"0,361487",13.21667,0.005,"Brand",24,14.25103,50.23482,325.4833,-9.555
